case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_4die_3d_stack,core2_die1,core,die1,S_core2_die1_serial|task=die1_core2_die1_INTEST,S,2,SERIAL_SHIFT_IN,0.6900194799999999,1.07401948,0.384,True,0,,dwr_die1,,test_session_die1,1.51,thermal_die1,
v4_4die_3d_stack,core2_die1,core,die1,S_core2_die1_serial|task=die1_core2_die1_INTEST,S,3,CAPTURE,1.07401948,1.07402048,1e-06,False,0,,dwr_die1,,test_session_die1,2.4099999999999997,thermal_die1,
v4_4die_3d_stack,core2_die1,core,die1,S_core2_die1_serial|task=die1_core2_die1_INTEST,S,4,SERIAL_SHIFT_OUT,1.07402048,1.45802608,0.3840056,True,0,,dwr_die1,,test_session_die1,1.51,thermal_die1,
v4_4die_3d_stack,core3b_die2,core,die2,S_core3b_die2_serial|task=die2_core3b_die2_INTEST,S,2,SERIAL_SHIFT_IN,1.45802608,1.7130260800000001,0.255,True,0,,dwr_die2,,test_session_die2,1.35,thermal_die2,
v4_4die_3d_stack,core3b_die2,core,die2,S_core3b_die2_serial|task=die2_core3b_die2_INTEST,S,3,CAPTURE,1.7130260800000001,1.71302708,1e-06,False,0,,dwr_die2,,test_session_die2,2.2,thermal_die2,
v4_4die_3d_stack,core3b_die2,core,die2,S_core3b_die2_serial|task=die2_core3b_die2_INTEST,S,4,SERIAL_SHIFT_OUT,1.71302708,1.96803308,0.255006,True,0,,dwr_die2,,test_session_die2,1.35,thermal_die2,
v4_4die_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,0,CONFIG_ACCESS_PATH,1.96803308,1.9680350000000002,1.92e-06,True,0,,dwr_die0,,,0.12,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,1,CONFIG_SCAN_OR_DWR_MODE,1.9680350000000002,1.9680363200000002,1.32e-06,True,0,,dwr_die0,,,0.12,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,2,SERIAL_SHIFT_IN,1.9680363200000002,2.3680363200000003,0.4,True,0,,dwr_die0,,test_session_die0,1.62,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,3,CAPTURE,2.3680363200000003,2.3680373200000004,1e-06,False,0,,dwr_die0,,test_session_die0,2.62,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,4,SERIAL_SHIFT_OUT,2.3680373200000004,2.7680424400000003,0.40000512,True,0,,dwr_die0,,test_session_die0,1.62,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,S_core1_die0_serial|task=die0_core1_die0_INTEST,S,0,CONFIG_ACCESS_PATH,2.7680424400000003,2.76804436,1.92e-06,True,0,,dwr_die0,,,0.1,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,S_core1_die0_serial|task=die0_core1_die0_INTEST,S,1,CONFIG_SCAN_OR_DWR_MODE,2.76804436,2.76804568,1.32e-06,True,0,,dwr_die0,,,0.1,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,S_core1_die0_serial|task=die0_core1_die0_INTEST,S,2,SERIAL_SHIFT_IN,2.76804568,3.05604568,0.288,True,0,,dwr_die0,,test_session_die0,1.4000000000000001,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,S_core1_die0_serial|task=die0_core1_die0_INTEST,S,3,CAPTURE,3.05604568,3.05604668,1e-06,False,0,,dwr_die0,,test_session_die0,2.3000000000000003,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,S_core1_die0_serial|task=die0_core1_die0_INTEST,S,4,SERIAL_SHIFT_OUT,3.05604668,3.3440518,0.28800512,True,0,,dwr_die0,,test_session_die0,1.4000000000000001,thermal_die0,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,2,SERIAL_SHIFT_IN,3.3440518,3.5390517999999997,0.195,True,0,,dwr_die3,,test_session_die3,1.29,thermal_die3,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,3,CAPTURE,3.5390517999999997,3.5390528,1e-06,False,0,,dwr_die3,,test_session_die3,2.09,thermal_die3,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,4,SERIAL_SHIFT_OUT,3.5390528,3.7340592,0.1950064,True,0,,dwr_die3,,test_session_die3,1.29,thermal_die3,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,0,CONFIG_ACCESS_PATH,3.7340592,3.7340624,3.2e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,1,CONFIG_DWR_MODE,3.7340624,3.73406404,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,2,DWR_SHIFT_IN,3.73406404,3.7342278799999997,0.00016384,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,3,DWR_CAPTURE,3.7342278799999997,3.73422888,1e-06,False,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,4,DWR_SHIFT_OUT,3.73422888,3.73440344,0.00017456,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
